GENE	SYMBOL	DRIVER_LABEL	SIGNALS	SIGNAL_COUNT	KNOWN_DRIVER	POOL_SIGNALS	CONNECTED_TO_DRIVER	MUTS_CS	MUTS_CS_SAMPLES	CGC	GENE_LEN	GENE_NUM_MUTS	MUTS_IN_CLUST	NUM_CLUSTERS	CLUST_COORDS	GENE_SCORE	ZSCORE_ONCODRIVECLUST	PVALUE_ONCODRIVECLUST	QVALUE_ONCODRIVECLUST	MUTS_PAM	MUTS_PAM_SAMPLES	PVALUE_ONCODRIVEFM	QVALUE_ONCODRIVEFM	PPH2_SCORE_PVALUE	MA_SCORE_PVALUE	SIFT_SCORE_PVALUE
ENSG00000155592	ZKSCAN2			0				5	5		968.0	3.0								3.0	3.0	0.9492580021616474	1.0	0.8397	0.6486	0.8065
ENSG00000155659	VSIG4			0				5	5		400.0	5.0	4.0	1.0	[287,287]:4	0.8	2.1697725673730464	0.015012039760799999	0.0705512822679	3.0	3.0	0.9991146903491922	1.0	0.9796	0.8924	0.953
ENSG00000155903	RASA2			0				5	4		851.0	4.0								5.0	4.0	0.01549441974280008	0.20124788556666665	0.0531	0.131	0.0562
ENSG00000156009	MAGEA8			0				5	4											5.0	4.0					
ENSG00000156096	UGT2B4			0				5	5											4.0	4.0					
ENSG00000156097	GPR61			0				5	5											2.0	2.0					
ENSG00000156284	CLDN8			0				5	4											3.0	3.0					
ENSG00000156374	PCGF6			0				5	5		351.0	2.0								5.0	5.0	0.2609	0.8316783827712313		0.2609	
ENSG00000156414	TDRD9			0				5	5											5.0	5.0					
ENSG00000156504	FAM122B			0				5	5		267.0	4.0								4.0	4.0	0.7193978352809125	1.0	0.3876	0.6889	0.5937
ENSG00000156509	FBXO43			0				5	4											3.0	3.0					
ENSG00000156515	HK1			0				5	5		953.0	3.0	2.0	1.0	[319,319]:2	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	3.0	3.0	0.9067036073506032	1.0	0.5245	0.7615	0.8602
ENSG00000156599	ZDHHC5			0				5	5		716.0	3.0								3.0	3.0	0.9770120588456852	1.0	0.7843	0.8887	0.7884
ENSG00000156853	ZNF689			0				5	4		501.0	4.0								4.0	4.0	0.06029283047684475	0.4208160632480846	0.0449	0.1986	0.2676
ENSG00000156876	SASS6			0				5	5		658.0	4.0								3.0	3.0	0.924735240128868	1.0	0.7682	0.6336	0.7771
ENSG00000156886	ITGAD			0				5	5											3.0	3.0					
ENSG00000156931	VPS8			0				5	5		1429.0	8.0	4.0	1.0	[66,66]:4	0.5	1.1919673572565663	0.116637022465	0.195620731247	5.0	5.0	0.007468655578544925	0.14395971256433646	0.0142	0.3096	0.0352
ENSG00000157014	TATDN2			0				5	5		762.0	4.0								4.0	4.0	0.5291205551136869	1.0	0.4397	0.4942	0.3566
ENSG00000157060	SHCBP1L			0				5	5											3.0	3.0					
ENSG00000157184	CPT2			0				5	5		659.0	5.0								5.0	5.0	0.3643978612997567	0.9726781973108509	0.7918	0.1396	0.342
ENSG00000157219	HTR5A			0				5	5											4.0	4.0					
ENSG00000157227	MMP14			0				5	5		583.0	4.0								4.0	4.0	0.8623705424432232	1.0	0.6637	0.4942	0.8502
ENSG00000157399	ARSE			0				5	5											4.0	4.0					
ENSG00000157510	AFAP1L1			0				5	5		769.0	4.0								4.0	4.0	0.6142369577985565	1.0	0.3619	0.5296	0.5601
ENSG00000157554	ERG			0	True			5	5		487.0	3.0								3.0	3.0	0.9999386934830572	1.0	0.9886	0.9538	0.9859
ENSG00000157764	BRAF			0	True			5	5		767.0	5.0								5.0	5.0	0.14945793193433565	0.6445835492165273	0.2906	0.134	0.22699999999999998
ENSG00000157765	SLC34A2			0	True			5	5		691.0	7.0	4.0	1.0	[628,628]:4	0.5714285714285714	1.4247781215700142	0.07711067426139999	0.165682062629	4.0	4.0	0.9645131791159759	1.0	0.8806	0.7091	0.7866
ENSG00000158270	COLEC12			0				5	5											2.0	2.0	0.9957373518926492	1.0	0.8672	0.9332	0.8983
ENSG00000158292	GPR153			0				5	5		610.0	4.0								5.0	5.0	0.3076649742659405	0.901639827525765	0.2612	0.3712	0.2897
ENSG00000158402	CDC25C			0				5	5		474.0	7.0	4.0	1.0	[352,352]:4	0.5714285714285714	1.4247781215700142	0.07711067426139999	0.165682062629	5.0	5.0	0.04826471736052573	0.37939549869070577	0.0771	0.1711	0.1332
ENSG00000158428	C2orf62			0				5	5											2.0	2.0					
ENSG00000158458	NRG2			0				5	5											4.0	4.0					
ENSG00000158480	SPATA2			0				5	5		521.0	4.0								4.0	4.0	0.8178459559186532	1.0	0.6243	0.5029	0.7368
ENSG00000158485	CD1B			0				5	5											4.0	4.0					
ENSG00000158553	POM121L2			0				5	5											4.0	4.0					
ENSG00000158816	VWA5B1			0				5	5											5.0	5.0					
ENSG00000158859	ADAMTS4			0				5	5													1.0	1.0	1.0	1.0	1.0
ENSG00000158941	KIAA1967			0				5	5		924.0	2.0								4.0	4.0	0.14744045740809966	0.6417864683083759	0.0804	0.38799999999999996	0.2776
ENSG00000159023	EPB41			0				5	5		865.0	4.0								5.0	5.0	0.07836152711298416	0.4748797770613598	0.253	0.1309	0.10400000000000001
ENSG00000159131	GART			0				5	5		1011.0	2.0								2.0	2.0	0.9987673437169317	1.0	0.8902	0.948	0.9653
ENSG00000159256	MORC3			0				5	3		940.0	10.0	8.0	2.0	[629,629]:4,[836,836]:4	0.8	2.1697725673730464	0.015012039760799999	0.0705512822679	4.0	2.0	0.7551199506613432	1.0	0.3642	0.6995	0.7114
ENSG00000159263	SIM2			0				5	5											4.0	4.0					
ENSG00000159496	RGL4			0				5	4											2.0	2.0					
ENSG00000159527	PGLYRP3			0				5	5											4.0	4.0					
ENSG00000159618	GPR114			0				5	5											4.0	4.0					
ENSG00000159650	UROC1			0				5	5											4.0	4.0					
ENSG00000160058	BSDC1			0				5	5											1.0	1.0	0.9718433138250432	1.0	0.7028	0.8283	0.8983
ENSG00000160072	ATAD3B			0				5	5		649.0	3.0	2.0	1.0	[639,639]:2	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	3.0	3.0	0.8614225786184287	1.0	0.4515	0.9489	0.6482
ENSG00000160191	PDE9A			0				5	5		594.0	3.0								5.0	5.0	0.13976830072799773	0.6277003283302964	0.2418	0.1883	0.1755
ENSG00000160194	NDUFV3			0				5	5		474.0	5.0								5.0	5.0	0.09484948403406346	0.5178067967959371	0.1647	0.1858	0.1478
ENSG00000160211	G6PD			0				5	5		562.0	2.0								2.0	2.0	0.9985712353642371	1.0	0.9364	0.9425	0.9129999999999999
ENSG00000160214	RRP1			0				5	5		462.0	3.0								3.0	3.0	0.8256985782020216	1.0	0.6104	0.6237	0.6273
ENSG00000160229	ZNF66P			0				5	5											5.0	5.0					
ENSG00000160352	ZNF714			0				5	5		555.0	4.0								5.0	5.0	0.9513998931093474	1.0	0.6816	0.9107	0.718
ENSG00000160408	ST6GALNAC6			0				5	5		375.0	3.0								4.0	4.0	0.6407341457965083	1.0	0.7551	0.4226	0.3713
ENSG00000160633	SAFB			0				5	5		918.0	4.0								4.0	4.0	0.969264349460632	1.0	0.8778	0.7053	0.8255
ENSG00000160710	ADAR			0				5	5		1270.0	4.0								4.0	4.0	0.9947359976997486	1.0	0.9534	0.7726	0.9622
ENSG00000160712	IL6R			0				5	5		469.0	2.0								4.0	4.0	0.7752356517168748	1.0	0.5372	0.6397	0.5694
ENSG00000160803	UBQLN4			0				5	5		602.0	8.0	4.0	1.0	[537,537]:4	0.5	1.1919673572565663	0.116637022465	0.195620731247	5.0	5.0	0.2755877826575155	0.8535278937813696	0.2466	0.2616	0.3613
ENSG00000160818	GPATCH4			0				5	5		376.0	3.0								5.0	5.0	0.100266788927296	0.5345472146739128	0.2713	0.0646	0.2796
ENSG00000160883	HK3			0				5	5											5.0	5.0					
ENSG00000160949	TONSL			0				5	5											4.0	4.0					
ENSG00000161011	SQSTM1			0				5	5		441.0	3.0								5.0	5.0	0.2102958458194797	0.7543534112728936	0.2277	0.5593	0.1178
ENSG00000161013	MGAT4B			0				5	5		564.0	4.0								4.0	4.0	0.7056570172215151	1.0	0.545	0.6009	0.46
ENSG00000161021	MAML1			0				5	5		1017.0	3.0								3.0	3.0	0.9843991024295052	1.0	0.9536	0.8662	0.7229
ENSG00000161040	FBXL13			0				5	5											4.0	4.0					
ENSG00000161203	AP2M1			0				5	5											4.0	4.0	0.9416106630993069	1.0	0.8945	0.6754	0.6918
ENSG00000161270	NPHS1			0				5	5											3.0	3.0					
ENSG00000161533	ACOX1			0				5	5		661.0	4.0								4.0	4.0	0.690813783213023	1.0	0.856	0.2562	0.6502
ENSG00000161551	ZNF577			0				5	5		486.0	2.0								2.0	2.0	0.988001323371406	1.0	0.7338	0.9243	0.9244
ENSG00000161638	ITGA5			0				5	4		1050.0	4.0								4.0	4.0	0.18482983094382432	0.708883140155423	0.536	0.4065	0.0562
ENSG00000161896	IP6K3			0				5	5											4.0	4.0					
ENSG00000161905	ALOX15			0				5	5											4.0	4.0					
ENSG00000161940	BCL6B			0				5	5		480.0	2.0								3.0	3.0	0.8801835353078911	1.0	0.6208	0.7509	0.6482
ENSG00000162004	CCDC78			0				5	5											5.0	5.0					
ENSG00000162062	C16orf59			0				5	5											4.0	4.0					
ENSG00000162063	CCNF			0				5	5		787.0	5.0								5.0	5.0	0.344097511999626	0.947480349089072	0.7234	0.3429	0.1376
ENSG00000162065	TBC1D24			0				5	4		560.0	3.0								3.0	3.0	0.4322677245515181	1.0	0.3238	0.4095	0.3909
ENSG00000162066	AMDHD2			0				5	5		595.0	4.0								5.0	5.0	0.3676097561444521	0.9777070137970422	0.8367	0.3159	0.1453
ENSG00000162148	PPP1R32			0				5	4											5.0	4.0					
ENSG00000162267	ITIH3			0				5	5											4.0	4.0					
ENSG00000162300	ZFPL1			0				5	4		311.0	7.0	4.0	1.0	[82,82]:4	0.5714285714285714	1.4247781215700142	0.07711067426139999	0.165682062629	4.0	4.0	0.1282310126841133	0.6052781555396323	0.1135	0.5759	0.1075
ENSG00000162391	FAM151A			0				5	5											3.0	3.0					
ENSG00000162415	ZSWIM5			0				5	4		1186.0	3.0								3.0	3.0	0.7735310002199748	1.0	0.3146	0.9378	0.6589
ENSG00000162426	SLC45A1			0				5	5											3.0	3.0					
ENSG00000162616	DNAJB4			0				5	5		338.0	3.0								3.0	3.0	0.985315859222415	1.0	0.8958	0.8741	0.7716
ENSG00000162623	TYW3			0				5	5		260.0	4.0								5.0	5.0	0.02650494896345501	0.2779830543025462	0.2065	0.0545	0.0699
ENSG00000162627	SNX7			0				5	5		452.0	4.0								4.0	4.0	0.6702784825546584	1.0	0.4836	0.4992	0.5475
ENSG00000162650	ATXN7L2			0				5	5		723.0	3.0								3.0	3.0	0.9823468463023312	1.0	0.7109	0.9470000000000001	0.8651
ENSG00000162669	HFM1			0				5	5											5.0	5.0					
ENSG00000162714	ZNF496			0				5	5		624.0	4.0								4.0	4.0	0.6449958699618838	1.0	0.4831	0.3597	0.6927
ENSG00000162772	ATF3			0				5	5		182.0	2.0								2.0	2.0	0.9910281637690508	1.0	0.7427	0.9756	0.9079
ENSG00000162775	RBM15			0	True			5	5		978.0	4.0								5.0	5.0	0.03947441173749144	0.3460075531627043	0.1164	0.2636	0.0436
ENSG00000162777	DENND2D			0				5	5		472.0	3.0								3.0	3.0	0.5437768658658946	1.0	0.2713	0.5981	0.5058
ENSG00000162852	CNST			0				5	5		726.0	4.0								5.0	5.0	0.15322360963193105	0.6512764216529929	0.5376	0.2004	0.0852
ENSG00000162869	PPP1R21			0				5	5		781.0	6.0	4.0	1.0	[774,774]:4	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	4.0	4.0	0.4729078382250319	1.0	0.5245	0.3168	0.3713
ENSG00000162882	HAAO			0				5	4											2.0	1.0					
ENSG00000162931	TRIM17			0				5	4											3.0	3.0					
ENSG00000162944	RFTN2			0				5	5											3.0	3.0					
ENSG00000163098	BIRC8			0				5	5											4.0	4.0					
ENSG00000163104	SMARCAD1			0				5	4											3.0	2.0	0.9680494386806324	1.0	0.6351	0.8627	0.9231
ENSG00000163161	ERCC3			0	True			5	5		783.0	4.0								4.0	4.0	0.2964882098653032	0.8862107812809509	0.4253	0.19	0.3263
ENSG00000163239	TDRD10			0				5	5											2.0	2.0					
ENSG00000163254	CRYGC			0				5	4											3.0	3.0					
ENSG00000163283	ALPP			0				5	5											4.0	4.0					
ENSG00000163288	GABRB1			0				5	4											2.0	2.0					
ENSG00000163293	NIPAL1			0				5	5											4.0	4.0					
ENSG00000163389	POGLUT1			0				5	5											3.0	3.0					
ENSG00000163449	TMEM169			0				5	5											3.0	3.0					
ENSG00000163466	ARPC2			0				5	5		301.0	5.0								5.0	5.0	0.002504391727175648	0.07041918673725074	0.1716	0.0031	0.0755
ENSG00000163492	CCDC141			0				5	5											4.0	4.0					
ENSG00000163507	KIAA1524			0				5	5		906.0	6.0	4.0	1.0	[411,411]:4	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	3.0	3.0	0.902789647714854	1.0	0.6825	0.5881	0.8392
ENSG00000163510	CWC22			0				5	5		909.0	4.0								4.0	4.0	0.8732502161529301	1.0	0.6272	0.5342	0.8737
ENSG00000163513	TGFBR2			0				5	5		593.0	4.0								4.0	4.0	0.9179824852311752	1.0	0.6358	0.7108	0.8065
ENSG00000163516	ANKZF1			0				5	5		727.0	3.0								4.0	4.0	0.9039730548747196	1.0	0.8332	0.6617	0.6146
ENSG00000163535	SGOL2			0				5	5		1266.0	3.0								5.0	5.0	0.1838594279946303	0.7073944152122975	0.5711	0.1434	0.1483
ENSG00000163590	PPM1L			0				5	5											4.0	4.0					
ENSG00000163596	ICA1L			0				5	5		483.0	3.0								4.0	4.0	0.5935000000000001	1.0		0.5935	
ENSG00000163607	GTPBP8			0				5	5		285.0	5.0	4.0	1.0	[112,112]:4	0.8	2.1697725673730464	0.015012039760799999	0.0705512822679	3.0	3.0	0.7397233339176866	1.0	0.4365	0.542	0.7229
ENSG00000163624	CDS1			0				5	5		462.0	4.0	2.0	1.0	[88,88]:2	0.5	1.1919673572565663	0.116637022465	0.195620731247	4.0	4.0	0.8985069594863132	1.0	0.4188	0.9096	0.8656
ENSG00000163630	SYNPR			0				5	5											4.0	4.0					
ENSG00000163645	FAM194A			0				5	5											4.0	4.0					
ENSG00000163655	GMPS			0	True			5	4		694.0	5.0								5.0	4.0	0.0074530435193111986	0.14395971256433646	0.0348	0.0672	0.066
ENSG00000163659	TIPARP			0				5	5		658.0	2.0								2.0	2.0	0.9954971915387524	1.0	0.9147	0.9307	0.8485
ENSG00000163687	DNASE1L3			0				5	5											4.0	4.0					
ENSG00000163728	TTC14			0				5	5		771.0	5.0								5.0	5.0	0.1408455130934564	0.6298802109539253	0.1248	0.5309	0.122
ENSG00000163788	SNRK			0				5	5		766.0	5.0								5.0	5.0	0.4443100490958424	1.0	0.6158	0.6131	0.1447
ENSG00000163874	ZC3H12A			0				5	5		600.0	3.0								5.0	5.0	0.02555583436021025	0.273014517710597	0.1149	0.0477	0.1368
ENSG00000163902	RPN1			0	True			5	4		608.0	2.0								4.0	3.0	0.6811243662264641	1.0	0.5406	0.3454	0.7368
ENSG00000163938	GNL3			0				5	5		550.0	3.0								4.0	4.0	0.6225792295935253	1.0	0.4916	0.3701	0.6087
ENSG00000163945	UVSSA			0				5	5		710.0	2.0								2.0	2.0	0.9962832781497826	1.0	0.8301	0.9421	0.9440000000000001
ENSG00000164010	ERMAP			0				5	5		476.0	3.0								3.0	3.0	0.9981045057153696	1.0	0.993	0.9158	0.8662
ENSG00000164066	INTU			0				5	5											5.0	5.0					
ENSG00000164093	PITX2			0				5	5											5.0	5.0					
ENSG00000164109	MAD2L1			0				5	5		206.0	4.0								4.0	4.0	0.5543350852554527	1.0	0.3642	0.4304	0.5455
ENSG00000164113	ADAD1			0				5	5											4.0	4.0					
ENSG00000164118	CEP44			0				5	5											3.0	3.0					
ENSG00000164128	NPY1R			0				5	5											5.0	5.0					
ENSG00000164169	PRMT10			0				5	5		846.0	4.0								4.0	4.0	0.9651728938636538	1.0	0.9386	0.7545	0.6973
ENSG00000164221	CCDC112			0				5	5		530.0	11.0	8.0	2.0	[72,72]:4,[181,181]:4	0.7272727272727273	1.9327288800720817	0.0266348027679	0.115303916555	5.0	5.0	0.6596181884677592	1.0	0.6429	0.5507	0.3589
ENSG00000164252	AGGF1			0				5	5		715.0	4.0								5.0	5.0	0.2294286863429841	0.784836206574305	0.2661	0.3433	0.1888
ENSG00000164304	CAGE1			0				5	3											4.0	3.0					
ENSG00000164347	GFM2			0				5	5		780.0	5.0								5.0	5.0	0.1582297044722515	0.6604843979417051	0.2821	0.2943	0.1161
ENSG00000164440	TXLNB			0				5	4											5.0	4.0					
ENSG00000164483	SAMD3			0				5	5											5.0	5.0					
ENSG00000164488	DACT2			0				5	4											2.0	2.0					
ENSG00000164638	SLC29A4			0				5	5											3.0	3.0					
ENSG00000164675	IQUB			0				5	5											4.0	4.0					
ENSG00000164683	HEY1			0	True			5	5											1.0	1.0	0.9999999764735882	1.0	1.0	0.9948	1.0
ENSG00000164691	TAGAP			0				5	4											5.0	4.0					
ENSG00000164707	SLC13A4			0				5	5											3.0	3.0					
ENSG00000164746	C7orf57			0				5	5											3.0	3.0					
ENSG00000164953	TMEM67			0				5	4		996.0	5.0								5.0	4.0	0.2600121701894639	0.8308491463493538	0.2723	0.3191	0.2435
ENSG00000165152	TMEM246			0				5	5		404.0	5.0								5.0	5.0	0.430027227213356	1.0	0.4381	0.4764	0.2459
ENSG00000165209	STRBP			0				5	5		673.0	3.0								3.0	3.0	0.8367880189117985	1.0	0.4611	0.8364	0.6482
ENSG00000165280	VCP			0				5	5		807.0	4.0								4.0	4.0	0.8349264356738202	1.0	0.7474	0.6091	0.5449
ENSG00000165325	CCDC67			0				5	5											4.0	4.0					
ENSG00000165495	PKNOX2			0				5	5											5.0	5.0					
ENSG00000165501	LRR1			0				5	5											5.0	5.0					
ENSG00000165525	NEMF			0				5	4											3.0	2.0					
ENSG00000165591	FAAH2			0				5	5											1.0	1.0	1.0	1.0	1.0	1.0	1.0
ENSG00000165606	DRGX			0				5	5											5.0	5.0					
ENSG00000165621	OXGR1			0				5	5											4.0	4.0					
ENSG00000165732	DDX21			0				5	5		784.0	5.0								5.0	5.0	0.549580865865082	1.0	0.838	0.5357	0.187
ENSG00000165805	C12orf50			0				5	5											3.0	3.0					
ENSG00000165861	ZFYVE1			0				5	4		790.0	3.0								4.0	3.0	0.3567394634375515	0.9609799257067901	0.2713	0.2652	0.5058
ENSG00000165995	CACNB2			0				5	5											3.0	3.0					
ENSG00000166016	ABTB2			0				5	5		1026.0	4.0								5.0	5.0	0.0924630530654008	0.5135893160611775	0.2606	0.2812	0.0595
ENSG00000166024	R3HCC1L			0				5	5		779.0	3.0								3.0	3.0	0.9599478760317194	1.0	0.8498	0.7038	0.7925
ENSG00000166033	HTRA1			0				5	5		481.0	4.0								4.0	4.0	0.8998579878656332	1.0	0.8787	0.6461	0.5847
ENSG00000166091	CMTM5			0				5	4											3.0	3.0					
ENSG00000166106	ADAMTS15			0				5	5											3.0	3.0					
ENSG00000166164	BRD7			0				5	5		653.0	4.0								4.0	4.0	0.9395237131274746	1.0	0.9137	0.5732	0.7877
ENSG00000166167	BTRC			0				5	5		606.0	4.0								4.0	4.0	0.5443859431282463	1.0	0.354	0.6052	0.384
ENSG00000166224	SGPL1			0				5	5		569.0	4.0								4.0	4.0	0.4852474074901554	1.0	0.361	0.4324	0.41600000000000004
ENSG00000166226	CCT2			0				5	4		536.0	5.0								5.0	4.0	0.003821172671657602	0.09448273241063758	0.1215	0.0031	0.1788
ENSG00000166262	FAM227B			0				5	5											4.0	4.0					
ENSG00000166342	NETO1			0				5	5											5.0	5.0					
ENSG00000166343	MSS51			0				5	3											5.0	3.0					
ENSG00000166432	ZMAT1			0				5	4		639.0	4.0								4.0	4.0	0.9407227107249846	1.0	1.0	0.4504	0.9228
ENSG00000166436	TRIM66			0				5	5		1246.0	4.0								4.0	4.0	0.9736095743943441	1.0	0.9703	0.7879999999999999	0.6952
ENSG00000166479	TMX3			0				5	5		455.0	3.0								4.0	4.0	0.5771312776420372	1.0	0.3516	0.4683	0.5668
ENSG00000166634	SERPINB12			0				5	5											4.0	4.0					
ENSG00000166704	ZNF606			0				5	5		793.0	5.0								5.0	5.0	0.2760215152599184	0.8541967602422326	0.3329	0.3567	0.1968
ENSG00000166750	SLFN5			0				5	5		892.0	4.0								4.0	4.0	0.981670549792536	1.0	0.9818	0.7899	0.7451
ENSG00000166855	CLPX			0				5	5		634.0	7.0	4.0	1.0	[359,359]:4	0.5714285714285714	1.4247781215700142	0.07711067426139999	0.165682062629	4.0	4.0	0.7458082228704055	1.0	0.5406	0.4393	0.7368
ENSG00000166928	MS4A14			0				5	4											5.0	4.0					
ENSG00000166960	CCDC178			0				5	5											4.0	4.0					
ENSG00000167077	MEI1			0				5	5											4.0	4.0					
ENSG00000167098	SUN5			0				5	4											3.0	3.0					
ENSG00000167100	SAMD14			0				5	5											5.0	5.0					
ENSG00000167182	SP2			0				5	2		614.0	3.0								3.0	2.0	0.4315513537800511	1.0	0.3845	0.3867	0.3475
ENSG00000167216	KATNAL2			0				5	5											4.0	4.0					
ENSG00000167280	ENGASE			0				5	5		744.0	2.0								3.0	3.0	0.8354876401347608	1.0	0.5276	0.6631	0.7107
ENSG00000167332	OR51E2			0				5	5											5.0	5.0					
ENSG00000167394	ZNF668			0				5	5											2.0	2.0	0.9718433138250432	1.0	0.7028	0.8283	0.8983
ENSG00000167535	CACNB3			0				5	5		485.0	4.0								4.0	4.0	0.6693482437310563	1.0	0.2865	0.6055	0.7593
ENSG00000167536	DHRS13			0				5	5		378.0	4.0								4.0	4.0	0.7683490035713306	1.0	0.5565	0.6042	0.5668
ENSG00000167553	TUBA1C			0				5	5											4.0	4.0					
ENSG00000167562	ZNF701			0				5	5		532.0	4.0								4.0	4.0	0.03382728227325715	0.3198395802616377	0.4002	0.0306	0.0888
ENSG00000167608	TMC4			0				5	5		713.0	4.0								5.0	5.0	0.2892607845736578	0.8727057570946628	0.49	0.1501	0.3438
ENSG00000167619	TMEM145			0				5	5											5.0	5.0					
ENSG00000167633	KIR3DL1			0				5	5											5.0	5.0					
ENSG00000167637	ZNF283			0				5	5											4.0	4.0					
ENSG00000167693	NXN			0				5	5		436.0	4.0								4.0	4.0	0.7140029436966424	1.0	0.3935	0.6002	0.6579
ENSG00000167700	MFSD3			0				5	5		413.0	4.0								4.0	4.0	0.5794643147376215	1.0	0.446	0.5274	0.4003
ENSG00000167716	WDR81			0				5	5		1942.0	6.0	4.0	1.0	[821,821]:4	0.6666666666666666	1.735192473987944	0.0413533595464	0.115303916555	4.0	4.0	0.6818775485873145	1.0	0.6578	0.5644	0.3716
ENSG00000167723	TRPV3			0				5	5											4.0	4.0					
ENSG00000167754	KLK5			0				5	5											4.0	4.0					
ENSG00000167757	KLK11			0				5	4											5.0	4.0					
ENSG00000167800	TBX10			0				5	3											3.0	3.0					
ENSG00000167861	HID1			0				5	4		789.0	3.0								3.0	3.0	0.6955978440898705	1.0	0.5554	0.3136	0.8333
ENSG00000167881	SRP68			0				5	5		628.0	3.0								3.0	3.0	0.8700388174188788	1.0	0.6614	0.6294	0.6931
ENSG00000167910	CYP7A1			0				5	5											4.0	4.0					
ENSG00000167967	E4F1			0				5	4		785.0	3.0								5.0	4.0	0.8711893374778676	1.0	0.6905	0.7170000000000001	0.5858
ENSG00000168005	C11orf84			0				5	5		382.0	7.0	5.0	1.0	[170,174]:5	0.607144227182273	1.5411879691656676	0.0616355223508	0.164279047548	4.0	4.0	0.8968245090753557	1.0	0.7392	0.7595	0.5825
ENSG00000168010	ATG16L2			0				5	5		620.0	4.0								4.0	4.0	0.04573155495868775	0.3733446482778055	0.11800000000000001	0.2847	0.0486
ENSG00000168036	CTNNB1			0	True			5	5		782.0	5.0	4.0	1.0	[318,318]:4	0.8	2.1697725673730464	0.015012039760799999	0.0705512822679	2.0	2.0	0.9999536188089764	1.0	0.9943	0.9631	0.9772
ENSG00000168065	SLC22A11			0				5	5											3.0	3.0					
ENSG00000168066	SF1			0				5	5		674.0	3.0								4.0	4.0	0.9938916211393682	1.0	0.9117	0.9944	0.7669
ENSG00000168079	SCARA5			0				5	5											4.0	4.0					
ENSG00000168131	OR2B2			0				5	5											4.0	4.0					
ENSG00000168263	KCNV2			0				5	5											1.0	1.0					
ENSG00000168411	RFWD3			0				5	5		775.0	4.0								4.0	4.0	0.6200214598901129	1.0	0.5406	0.2754	0.7368
ENSG00000168491	CCDC110			0				5	5											5.0	5.0					
ENSG00000168530	MYL1			0				5	5											3.0	3.0					
ENSG00000168538	TRAPPC11			0				5	5		1134.0	4.0								4.0	4.0	0.6036521773178785	1.0	0.3864	0.4569	0.5844
ENSG00000168582	CRYGA			0				5	5											5.0	5.0					
ENSG00000168813	ZNF507			0				5	5		958.0	3.0								5.0	5.0	0.0091107605633588	0.1634915604414799	0.0348	0.0301	0.1897
ENSG00000168827	GFM1			0				5	5		771.0	5.0								5.0	5.0	0.011208431757208759	0.17043173108095647	0.1794	0.0197	0.0731
ENSG00000168904	LRRC28			0				5	5		368.0	4.0								4.0	4.0	0.3837350974428767	0.9958325634930096	0.2894	0.3492	0.4108
ENSG00000168918	INPP5D			0				5	5		1178.0	4.0								4.0	4.0	0.7944656690549081	1.0	0.59	0.6238	0.5728
ENSG00000168930	TRIM49			0				5	5											5.0	5.0					
ENSG00000169062	UPF3A			0				5	5		477.0	2.0								4.0	4.0	0.08196323741519862	0.4880346811673206	0.1015	0.1463	0.2472
ENSG00000169116	PARM1			0				5	2		311.0	3.0								3.0	2.0	0.24465042513367785	0.8054948495124766	0.2427	0.252	0.313
ENSG00000169155	ZBTB43			0				5	5		468.0	3.0								3.0	3.0	0.9806038802489352	1.0	0.6761	0.8945	0.9440000000000001
ENSG00000169188	APEX2			0				5	4		519.0	4.0								4.0	4.0	0.10473198961898966	0.5438290319901409	0.1141	0.201	0.2276
ENSG00000169251	NMD3			0				5	4		530.0	4.0								4.0	3.0	0.9184145339986804	1.0	0.9298	0.6365	0.6173
ENSG00000169299	PGM2			0				5	5		613.0	5.0								5.0	5.0	0.004184169746188293	0.09924397590361404	0.2081	0.0083	0.0436
ENSG00000169488	OR4K15			0				5	5											3.0	3.0					
ENSG00000169618	PROKR1			0				5	5											2.0	2.0					
ENSG00000169679	BUB1			0				5	5		1086.0	5.0	4.0	1.0	[952,952]:4	0.8	2.1697725673730464	0.015012039760799999	0.0705512822679	3.0	3.0	0.9945416121084444	1.0	0.8835	0.8353	0.956
ENSG00000169682	SPNS1			0				5	5		574.0	4.0								5.0	5.0	0.5403118843870309	1.0	0.8893	0.6617	0.1376
ENSG00000169696	ASPSCR1			0	True			5	5		648.0	3.0								4.0	4.0	0.8623168495069078	1.0	0.6032	0.7909	0.5844
ENSG00000169762	TAPT1			0				5	4		568.0	2.0								2.0	2.0	0.9986991040340936	1.0	0.9766	0.8494	0.9782
ENSG00000169813	HNRNPF			0				5	5		416.0	3.0								4.0	4.0	0.6754538771325889	1.0	0.6802	0.4547	0.4356
ENSG00000169814	BTD			0				5	5		546.0	4.0								5.0	5.0	0.2919772248140013	0.877946082278973	0.7938	0.1706	0.1897
ENSG00000169826	CSGALNACT2			0				5	4		543.0	3.0								3.0	3.0	0.8861270559508978	1.0	0.7001	0.6617	0.6706
ENSG00000169856	ONECUT1			0				5	4											5.0	4.0					
ENSG00000169871	TRIM56			0				5	5		756.0	3.0								3.0	3.0	0.8523328761615248	1.0	0.4726	0.9005	0.6273
